subject,puzzle,event,move,prev_move,s_free,s_fixed,d_goal,Lopt,attempt,RT,timestamp,first_move
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(3, 2)","(1, 2)","Int8[3, 2, 1, 5, 1, 1, 5, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",7,14,1,1362,1516308035591,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(7, -2)","(3, 2)","Int8[3, 2, 3, 5, 1, 1, 5, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",7,14,1,794,1516308036385,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(3, -1)","(7, -2)","Int8[3, 2, 3, 5, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",6,14,1,969,1516308037354,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(1, -1)","(3, -1)","Int8[3, 2, 2, 5, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",6,14,1,6653,1516308044007,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(1, 1)","(1, -1)","Int8[2, 2, 2, 5, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",6,14,1,1381,1516308045388,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(6, 2)","(1, 1)","Int8[3, 2, 2, 5, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",6,14,1,1652,1516308047040,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(6, -2)","(6, 2)","Int8[3, 2, 2, 5, 1, 3, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",7,14,1,1395,1516308048435,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(3, 2)","(6, -2)","Int8[3, 2, 2, 5, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",6,14,1,1588,1516308050023,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(4, -1)","(3, 2)","Int8[3, 2, 4, 5, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",5,14,1,1222,1516308051245,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(9, -3)","(4, -1)","Int8[3, 2, 4, 4, 1, 1, 3, 1, 4]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",4,14,1,1787,1516308053032,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(4, 1)","(9, -3)","Int8[3, 2, 4, 4, 1, 1, 3, 1, 1]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",3,14,1,2263,1516308055295,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(3, -2)","(4, 1)","Int8[3, 2, 4, 5, 1, 1, 3, 1, 1]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",2,14,1,1814,1516308057109,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,move,"(6, 3)","(3, -2)","Int8[3, 2, 2, 5, 1, 1, 3, 1, 1]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",1,14,1,1138,1516308058247,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46639_16,win,"(0, 0)","(6, 3)","Int8[3, 2, 2, 5, 1, 4, 3, 1, 1]","(Car(3, :x, 2), Car(1, :x, 2), Car(4, :x, 3), Car(3, :y, 2), Car(4, :y, 2), Car(5, :y, 3), Car(1, :y, 2), Car(2, :x, 3), Car(6, :x, 2))",0,14,1,0,1516308058247,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,start,"(0, 0)","(0, 0)","Int8[1, 4, 3, 3, 1, 1, 4, 2, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",12,12,1,0,1516308110557,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(3, 1)","(0, 0)","Int8[1, 4, 3, 3, 1, 1, 4, 2, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",12,12,1,12679,1516308123236,true
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(4, 1)","(3, 1)","Int8[1, 4, 4, 3, 1, 1, 4, 2, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",11,12,1,811,1516308124047,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(5, 1)","(4, 1)","Int8[1, 4, 4, 4, 1, 1, 4, 2, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",10,12,1,7256,1516308131303,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(7, 1)","(5, 1)","Int8[1, 4, 4, 4, 2, 1, 4, 2, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",9,12,1,722,1516308132025,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(8, -1)","(7, 1)","Int8[1, 4, 4, 4, 2, 1, 5, 2, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",8,12,1,777,1516308132802,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(1, 3)","(8, -1)","Int8[1, 4, 4, 4, 2, 1, 5, 1, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",7,12,1,1063,1516308133865,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(9, 3)","(1, 3)","Int8[4, 4, 4, 4, 2, 1, 5, 1, 1]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",6,12,1,2815,1516308136680,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(1, -2)","(9, 3)","Int8[4, 4, 4, 4, 2, 1, 5, 1, 4]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",5,12,1,2503,1516308139183,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(8, 1)","(1, -2)","Int8[2, 4, 4, 4, 2, 1, 5, 1, 4]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",4,12,1,683,1516308139866,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(7, -4)","(8, 1)","Int8[2, 4, 4, 4, 2, 1, 5, 2, 4]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",3,12,1,962,1516308140828,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(8, -1)","(7, -4)","Int8[2, 4, 4, 4, 2, 1, 1, 2, 4]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",2,12,1,1026,1516308141854,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,move,"(5, -1)","(8, -1)","Int8[2, 4, 4, 4, 2, 1, 1, 1, 4]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",1,12,1,718,1516308142572,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb29600_14,win,"(0, 0)","(5, -1)","Int8[2, 4, 4, 4, 1, 1, 1, 1, 4]","(Car(3, :x, 2), Car(4, :y, 3), Car(6, :y, 3), Car(5, :y, 3), Car(6, :y, 2), Car(6, :x, 2), Car(1, :x, 2), Car(4, :y, 2), Car(2, :y, 2))",0,12,1,0,1516308142572,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,start,"(0, 0)","(0, 0)","Int8[3, 4, 4, 2, 2, 2, 4, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",9,9,1,0,1516308171306,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(6, -1)","(0, 0)","Int8[3, 4, 4, 2, 2, 2, 4, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",9,9,1,17741,1516308189047,true
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(1, -2)","(6, -1)","Int8[3, 4, 4, 2, 2, 1, 4, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",8,9,1,8042,1516308197089,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(2, -2)","(1, -2)","Int8[1, 4, 4, 2, 2, 1, 4, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",7,9,1,1596,1516308198685,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(7, -1)","(2, -2)","Int8[1, 2, 4, 2, 2, 1, 4, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",6,9,1,1564,1516308200249,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(3, -3)","(7, -1)","Int8[1, 2, 4, 2, 2, 1, 3, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",5,9,1,872,1516308201121,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(8, 3)","(3, -3)","Int8[1, 2, 1, 2, 2, 1, 3, 1, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",4,9,1,1107,1516308202228,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(4, 3)","(8, 3)","Int8[1, 2, 1, 2, 2, 1, 3, 4, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",3,9,1,859,1516308203087,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(5, 2)","(4, 3)","Int8[1, 2, 1, 5, 2, 1, 3, 4, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",2,9,1,11637,1516308214724,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,move,"(2, -1)","(5, 2)","Int8[1, 2, 1, 5, 4, 1, 3, 4, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",1,9,1,873,1516308215597,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb42959_11,win,"(0, 0)","(2, -1)","Int8[1, 1, 1, 5, 4, 1, 3, 4, 1]","(Car(3, :x, 2), Car(3, :y, 2), Car(5, :x, 3), Car(6, :y, 2), Car(1, :x, 3), Car(1, :y, 2), Car(4, :x, 2), Car(5, :y, 3), Car(4, :x, 2))",0,9,1,0,1516308215597,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,start,"(0, 0)","(0, 0)","Int8[1, 3, 3, 3, 1, 3, 2, 4, 5]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",5,5,1,0,1516308223048,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(9, -3)","(0, 0)","Int8[1, 3, 3, 3, 1, 3, 2, 4, 5]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",5,5,1,12623,1516308235671,true
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(7, -1)","(9, -3)","Int8[1, 3, 3, 3, 1, 3, 2, 4, 2]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",5,5,1,2124,1516308237795,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(9, 1)","(7, -1)","Int8[1, 3, 3, 3, 1, 3, 1, 4, 2]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",4,5,1,5534,1516308243329,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(3, 1)","(9, 1)","Int8[1, 3, 3, 3, 1, 3, 1, 4, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",4,5,1,3699,1516308247028,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(6, 1)","(3, 1)","Int8[1, 3, 4, 3, 1, 3, 1, 4, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",3,5,1,2609,1516308249637,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(1, 1)","(6, 1)","Int8[1, 3, 4, 3, 1, 4, 1, 4, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",2,5,1,1079,1516308250716,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(2, 1)","(1, 1)","Int8[2, 3, 4, 3, 1, 4, 1, 4, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",2,5,1,613,1516308251329,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(1, 2)","(2, 1)","Int8[2, 4, 4, 3, 1, 4, 1, 4, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",1,5,1,794,1516308252123,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(8, -3)","(1, 2)","Int8[4, 4, 4, 3, 1, 4, 1, 4, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",1,5,1,863,1516308252986,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(6, -2)","(8, -3)","Int8[4, 4, 4, 3, 1, 4, 1, 1, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",1,5,1,1035,1516308254021,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(3, -3)","(6, -2)","Int8[4, 4, 4, 3, 1, 2, 1, 1, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",1,5,1,1416,1516308255437,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,move,"(4, 2)","(3, -3)","Int8[4, 4, 1, 3, 1, 2, 1, 1, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",1,5,1,1002,1516308256439,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb15290_7,win,"(0, 0)","(4, 2)","Int8[4, 4, 1, 5, 1, 2, 1, 1, 3]","(Car(3, :x, 2), Car(4, :y, 2), Car(6, :x, 3), Car(6, :y, 2), Car(1, :y, 2), Car(3, :y, 3), Car(5, :y, 2), Car(2, :y, 3), Car(1, :x, 2))",0,5,1,0,1516308256439,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,start,"(0, 0)","(0, 0)","Int8[1, 4, 3, 3, 4, 1, 3, 4, 3]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",9,9,1,0,1516308278293,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(9, -2)","(0, 0)","Int8[1, 4, 3, 3, 4, 1, 3, 4, 3]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",9,9,1,11321,1516308289614,true
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(4, -2)","(9, -2)","Int8[1, 4, 3, 3, 4, 1, 3, 4, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",8,9,1,1058,1516308290672,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(1, 2)","(4, -2)","Int8[1, 4, 3, 1, 4, 1, 3, 4, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",7,9,1,1800,1516308292472,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(2, -1)","(1, 2)","Int8[3, 4, 3, 1, 4, 1, 3, 4, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",6,9,1,944,1516308293416,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(7, -2)","(2, -1)","Int8[3, 3, 3, 1, 4, 1, 3, 4, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",5,9,1,1342,1516308294758,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(8, -1)","(7, -2)","Int8[3, 3, 3, 1, 4, 1, 1, 4, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",4,9,1,7196,1516308301954,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(5, -1)","(8, -1)","Int8[3, 3, 3, 1, 4, 1, 1, 3, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",3,9,1,1006,1516308302960,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(6, 3)","(5, -1)","Int8[3, 3, 3, 1, 3, 1, 1, 3, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",2,9,1,1386,1516308304346,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,move,"(3, -2)","(6, 3)","Int8[3, 3, 3, 1, 3, 4, 1, 3, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",1,9,1,712,1516308305058,false
A289D98Z4GAZ28:3ZV9H2YQQEFR2R3JK2IXZUJPXAF3WW,prb46224_11,win,"(0, 0)","(3, -2)","Int8[3, 3, 1, 1, 3, 4, 1, 3, 1]","(Car(3, :x, 2), Car(2, :y, 3), Car(6, :y, 2), Car(3, :y, 2), Car(5, :x, 2), Car(5, :y, 3), Car(6, :x, 3), Car(4, :x, 2), Car(2, :x, 2))",0,9,1,0,1516308305058,false
